gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Gm2511,0.0015302510941267856,-0.0038628337801680356,0.005420165672420447,0.007008609613089763,0.001016344702609552,Trajectory-2,0.0,68.0,0.0
Gm26711,0.0013267630752326388,-0.00024195374339926082,0.002368166086300143,0.0031527060206324132,-1.4826673377466546e-05,Trajectory-3,0.0,0.0,82.0
Gm26777,0.0011033350459117523,0.0031704459266271843,-0.0011024273474009648,0.0002858445964251492,6.101883362610144e-05,Trajectory-3,0.0,0.0,119.0
Gm28196,-0.001802854059279465,0.0016655388771610574,9.208047145364183e-05,-0.005845154652192191,0.0023506850759244086,Trajectory-2,0.0,65.0,0.0
Gm29538,0.0006228551098458106,-0.00018036389428837098,0.0014460839069504775,-0.003206806158893476,0.0006741517542380954,Trajectory-2,0.0,3.0,0.0
Gm29776,0.0008484615925076157,0.00012992425032335713,0.0011742158226903743,-0.00142353680182081,0.0004714074155802942,Trajectory-2,0.0,54.0,0.0
Gm32468,0.0013762458425849462,-0.0029350907687642497,0.003952844448414335,0.004571968218959263,0.0006601008162874542,Trajectory-2,0.0,81.0,0.0
Gm364,0.001210268163381814,0.004344970229908448,-0.0022617653729868686,0.0018385216421211022,9.155637202840299e-05,Trajectory-3,0.0,0.0,138.0
Gm42743,0.0014756665624635062,-0.0021935481791679093,0.0046075433997312,0.006000703615727501,0.00020016897980052343,Other,0.0,0.0,0.0
Gm42759,0.0012296234945724015,0.0023565760660148416,0.0005455784853234501,0.0016053936340388274,-0.0004943747968593384,Trajectory-3,0.0,0.0,94.0
Gm43118,0.0011129925765969997,0.004476884989094701,-0.0025021709590421024,0.0006103826470930847,-0.0001495951223341986,Trajectory-3,0.0,0.0,130.0
Gm43592,0.0010665658910448772,-0.0009792360360964941,0.002051400332620662,0.0005389516274990744,4.9905646273423724e-05,Trajectory-2,0.0,76.0,0.0
Gm43913,0.0011948921593028371,0.002266404438013411,-0.000636175504245244,0.0014654839514047335,-7.029491114511136e-05,Trajectory-3,0.0,0.0,118.0
Gm43969,0.0012399198203510698,0.009915433735532359,-0.007362583971140485,0.0029534141772518973,0.0002459400550622794,Trajectory-3,0.0,0.0,147.0
Gm43980,0.0006181396384875297,0.0024255366531131333,-0.00031587099209296154,-0.0001829122755662498,-0.00010753961734961677,Trajectory-3,0.0,0.0,101.0
